museum,number,Genus,species,mass,wing,bill,tarsus,photo,age,5bar,growth,latitude,longitude,Elevation,Locality string,country,state,Sex,Day,Month,Year
LSUMZ,57848,Cyclarhis,gujanensis,,,,,,,,0,-27.507902,-58.554541,0,"San Luis del Palmar, Ea. Garabatí",Argentina,Corrientes ,M,8,Dec,1961
LSUMZ,57849,Cyclarhis,gujanensis,,,,,,,,0,-27.507902,-58.554541,0,"San Luis del Palmar, Ea. Garabatí",Argentina,Corrientes ,M,8,Dec,1961
LSUMZ,57738,Cyclarhis,gujanensis,,,,,,,,0,-27.466667,-58.833333,0,"Torrent, 10 km al E.",Argentina,Corrientes ,M,7,Jun,1962
LSUMZ,57701,Cyclarhis,gujanensis,,,,,,,,0,-28.666667,-56.283333,0,"Torrent, barra d. Cuay Grande, Ea. S. Antonio",Argentina,Corrientes ,M,13,May,1962
LSUMZ,57698,Cyclarhis,gujanensis,,,,,,,,0,-28.666667,-56.283333,0,"Torrent, barra d. Cuay Grande, Ea. S. Luis",Argentina,Corrientes ,M,27,Apr,1962
LSUMZ,57699,Cyclarhis,gujanensis,,,,,,,,0,-28.666667,-56.283333,0,"Torrent, barra d. Cuay Grande, Ea. S. Luis",Argentina,Corrientes ,M,27,Apr,1962
LSUMZ,57700,Cyclarhis,gujanensis,,,,,,,,0,-28.666667,-56.283333,0,"Torrent, barra d. Cuay Grande, Ea. S. Luis",Argentina,Corrientes ,F,18,May,1962
LSUMZ,57715,Cyclarhis,gujanensis,,,,,,,,0,-28.666667,-56.283333,0,"Torrent, barra d. Cuay Grande, I.d. Cuay",Argentina,Corrientes ,M,8,May,1962
LSUMZ,57702,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,4,May,1962
LSUMZ,57703,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,4,May,1962
LSUMZ,57704,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,4,May,1962
LSUMZ,57705,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,F,4,May,1962
LSUMZ,57706,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,4,May,1962
LSUMZ,57707,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,F,4,May,1962
LSUMZ,57708,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,F,4,May,1962
LSUMZ,57709,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,F,5,May,1962
LSUMZ,57710,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,5,May,1962
LSUMZ,57711,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,5,May,1962
LSUMZ,57713,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,U,7,May,1962
LSUMZ,57714,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,8,May,1962
LSUMZ,57716,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,F,8,May,1962
LSUMZ,57717,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,F,8,May,1962
LSUMZ,57718,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,F,12,May,1962
LSUMZ,57719,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,F,12,May,1962
LSUMZ,57720,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,12,May,1962
LSUMZ,57712,Cyclarhis,gujanensis,,,,,,,1.15,2.3,-27.466667,-58.833333,0,"Torrent, Monte d. Cuay Chico",Argentina,Corrientes ,M,5,May,1962
LSUMZ,57721,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,15,May,1962
LSUMZ,57722,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,F,23,May,1962
LSUMZ,57723,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,24,May,1962
LSUMZ,57724,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,24,May,1962
LSUMZ,57725,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,26,May,1962
LSUMZ,57726,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,26,May,1962
LSUMZ,57727,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,U,26,May,1962
LSUMZ,57728,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,26,May,1962
LSUMZ,57729,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,F,28,May,1962
LSUMZ,57730,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,F,28,May,1962
LSUMZ,57731,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,28,May,1962
LSUMZ,57732,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,F,28,May,1962
LSUMZ,57733,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,28,May,1962
LSUMZ,57734,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,29,May,1962
LSUMZ,57735,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,F,31,May,1962
LSUMZ,57736,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,M,1,Jun,1962
LSUMZ,57737,Cyclarhis,gujanensis,,,,,,,,0,-28.716271,-56.419603,0,"Torrent, Monte del Cuay Chico",Argentina,Corrientes ,F,1,Jun,1962
LSUMZ,57664,Cyclarhis,gujanensis,,,,,,u,1.29,2.58,-26.11025,-53.940666,,"Arroyo Urugua-i, km 10",Argentina,Misiones ,M,3,May,1960
LSUMZ,57665,Cyclarhis,gujanensis,,,,,,u,1.26,2.52,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 10",Argentina,Misiones ,M,29,May,1960
LSUMZ,57666,Cyclarhis,gujanensis,,,,,,u,1.25,2.5,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 10",Argentina,Misiones ,F,7,Jul,1960
LSUMZ,57663,Cyclarhis,gujanensis,,,,,,u,,0,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 10",Argentina,Misiones ,F,21,Feb,1960
LSUMZ,57667,Cyclarhis,gujanensis,,,,,,u,1.27,2.54,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 15",Argentina,Misiones ,M,13,Oct,1960
LSUMZ,57668,Cyclarhis,gujanensis,,,,,,u,1.37,2.74,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,M,14,Oct,1960
LSUMZ,57673,Cyclarhis,gujanensis,,,,,,u,1.37,2.74,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,F,14,Nov,1960
LSUMZ,57674,Cyclarhis,gujanensis,,,,,,u,1.29,2.58,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,M,16,Nov,1960
LSUMZ,57669,Cyclarhis,gujanensis,,,,,,a,1.28,2.56,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,F,1,Nov,1960
LSUMZ,57670,Cyclarhis,gujanensis,,,,,,u,1.23,2.46,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,M,1,Nov,1960
LSUMZ,57672,Cyclarhis,gujanensis,,,,,,u,1.2,2.4,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,M,9,Nov,1960
LSUMZ,57671,Cyclarhis,gujanensis,,,,,,u,1.18,2.36,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,M,3,Nov,1960
LSUMZ,57675,Cyclarhis,gujanensis,,,,,,a,,0,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,F,16,Nov,1960
LSUMZ,57676,Cyclarhis,gujanensis,,,,,,u,,0,-26.11025,-53.940666,0,"Arroyo Urugua-i, km 30",Argentina,Misiones ,U,24,Nov,1960
LSUMZ,57657,Cyclarhis,gujanensis,,,,,,u,1.46,2.92,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,F,28,Jun,1961
LSUMZ,57653,Cyclarhis,gujanensis,,,,,, u,1.42,2.84,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,F,24,Jun,1961
LSUMZ,57649,Cyclarhis,gujanensis,,,,,,u,1.41,2.82,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,21,Jun,1961
LSUMZ,57661,Cyclarhis,gujanensis,,,,,,u,1.36,2.72,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,3,Jul,1961
LSUMZ,57655,Cyclarhis,gujanensis,,,,,,u,1.35,2.7,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,F,25,Jun,1961
LSUMZ,57659,Cyclarhis,gujanensis,,,,,,u,1.33,2.66,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,29,Jun,1961
LSUMZ,57645,Cyclarhis,gujanensis,,,,,,u,1.3,2.6,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,17,Jun,1961
LSUMZ,57658,Cyclarhis,gujanensis,,,,,,u,1.28,2.56,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,28,Jun,1961
LSUMZ,57660,Cyclarhis,gujanensis,,,,,,u,1.27,2.54,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,30,Jun,1961
LSUMZ,57650,Cyclarhis,gujanensis,,,,,,u,1.25,2.5,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,F,22,Jun,1961
LSUMZ,57652,Cyclarhis,gujanensis,,,,,,u,1.15,2.3,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,24,Jun,1961
LSUMZ,57656,Cyclarhis,gujanensis,,,,,,,1.12,2.24,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,25,Jun,1961
LSUMZ,57651,Cyclarhis,gujanensis,,,,,,,1.09,2.18,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,24,Jun,1961
LSUMZ,57647,Cyclarhis,gujanensis,,,,,,u,0.77,1.54,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,F,19,Jun,1961
LSUMZ,57654,Cyclarhis,gujanensis,,,,,,u,0.63,1.26,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,25,Jun,1961
LSUMZ,57646,Cyclarhis,gujanensis,,,,,,u,,0,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,F,19,Jun,1961
LSUMZ,57648,Cyclarhis,gujanensis,,,,,,u,,0,-28.109362,-55.591906,0,Barra Concepción,Argentina,Misiones ,M,21,Jun,1961
LSUMZ,57662,Cyclarhis,gujanensis,,,,,,u,1.31,2.62,-24.933333,-58.766667,0,"Parada Leis, Ea. Chantecler",Argentina,Misiones ,M,25,Jul,1961
LSUMZ,21983,Cyclarhis,gujanensis,,,,,,,,0,17.833333,-88.833333,0,1 mi. W Hill Bank,Belize,Orange Walk District,F,26,Nov,1956
LSUMZ,71981,Cyclarhis,gujanensis,,,,,,u,1.4,2.8,-11.232417,-66.063119,0,25 km S Riberalta,Bolivia,Beni ,F,25,Sep,1972
LSUMZ,38105,Cyclarhis,gujanensis,,,,,,,,0,-17.711128,-66.260824,8307,Capinota; Orcoma,Bolivia,Cochabamba ,M,22,Jul,1960
LSUMZ,36480,Cyclarhis,gujanensis,,,,,,u,0.98,1.96,-17.333333,-66.166667,0,"Cercado, Cochabamba",Bolivia,Cochabamba ,M,20,Aug,1948
LSUMZ,38106,Cyclarhis,gujanensis,,,,,,u,,0,-17.333333,-66.166667,8399,Cercado; Cochabamba,Bolivia,Cochabamba ,F,10,Aug,1948
LSUMZ,103263,Cyclarhis,gujanensis,,,,,,a,1.33,2.66,-15.286032,-67.533333,1969,"Rio Beni, 20 km by river N Puerto Linares",Bolivia,La Paz ,M,27,Jun,1981
LSUMZ,103261,Cyclarhis,gujanensis,,,,,,a,1.23,2.46,-15.286032,-67.533333,1969,"Rio Beni, 20 km by river N Puerto Linares",Bolivia,La Paz ,F,22,Jun,1981
LSUMZ,103262,Cyclarhis,gujanensis,,,,,,a,,0,-15.286032,-67.533333,1969,"Rio Beni, 20 km by river N Puerto Linares",Bolivia,La Paz ,M,25,Jun,1981
LSUMZ,38107,Cyclarhis,gujanensis,,,,,,u,0.9,1.8,-17.456592,-63.658756,0,[Ichilo]; Buena Vista,Bolivia,Santa Cruz ,F,27,Jun,1926
LSUMZ,151364,Cyclarhis,gujanensis,,,,,,a,1.28,2.56,-14.5,-60.65,2198,"[Prov. Velasco], Serranía de Huanchaca, 21 km SE Catarata Arco Iris",Bolivia,Santa Cruz ,M,12,Jul,1989
LSUMZ,151365,Cyclarhis,gujanensis,,,,,,a,1.23,2.46,-14.5,-60.65,2198,"[Prov. Velasco], Serranía de Huanchaca, 21 km SE Catarata Arco Iris",Bolivia,Santa Cruz ,F,12,Jul,1989
LSUMZ,151362,Cyclarhis,gujanensis,,,,,,a,1.21,2.42,-14.5,-60.65,2198,"[Prov. Velasco], Serranía de Huanchaca, 21 km SE Catarata Arco Iris",Bolivia,Santa Cruz ,M,1,Jul,1989
LSUMZ,151361,Cyclarhis,gujanensis,,,,,,a,1.09,2.18,-14.5,-60.65,2198,"[Prov. Velasco], Serranía de Huanchaca, 21 km SE Catarata Arco Iris",Bolivia,Santa Cruz ,M,27,Jun,1989
LSUMZ,151363,Cyclarhis,gujanensis,,,,,,a,1.02,2.04,-14.5,-60.65,2198,"[Prov. Velasco], Serranía de Huanchaca, 21 km SE Catarata Arco Iris",Bolivia,Santa Cruz ,M,4,Jul,1989
LSUMZ,151366,Cyclarhis,gujanensis,,,,,,a,1.26,2.52,-14.5,-60.65,2379,"[Prov. Velasco], Serranía de Huanchaca, 21 km SE Catarata Arco Iris",Bolivia,Santa Cruz ,M,10,Oct,1989
LSUMZ,153806,Cyclarhis,gujanensis,,,,,,a,1.28,2.56,-19.787182,-61.951337,1706,"Cordillera, Estancia Perforación, ca. 130 km E Charagua",Bolivia,Santa Cruz ,M,17,Sep,1990
LSUMZ,153805,Cyclarhis,gujanensis,,,,,,a,,0,-19.787182,-61.951337,1706,"Cordillera, Estancia Perforación, ca. 130 km E Charagua",Bolivia,Santa Cruz ,M,7,Sep,1990
LSUMZ,169096,Cyclarhis,gujanensis,,,,,,a,1.39,2.78,-18.432877,-63.875523,1600,"La Pajcha, 28 km S Samaipata",Bolivia,Santa Cruz ,M,14,Aug,1999
LSUMZ,169097,Cyclarhis,gujanensis,,,,,,a,1.4,2.8,-16.661638,-64.683504,300,"Mina Don Mario, 126 km ENE San José de Chiquitos",Bolivia,Santa Cruz ,F,16,Jul,1999
LSUMZ,125494,Cyclarhis,gujanensis,,,,,,a,1.17,2.34,-18.427427,-64.116667,1500,"Prov. Caballero; 2.5 km N Tambo, Río San Isidro (Río Pulquina) Valley",Bolivia,Santa Cruz ,F,23,Jun,1984
LSUMZ,171408,Cyclarhis,gujanensis,,,,,,a,1.25,2.5,-18.427427,-64.116667,1600,"Prov. Caballero; Tambo, 14 km SE Comarapa",Bolivia,Santa Cruz ,M,9,Jul,2000
LSUMZ,125490,Cyclarhis,gujanensis,,,,,,a,1.34,2.68,-18.099965,-59.566667,175,Prov. Chiquitos; 24 km by road N Santiago de Chiquitos along Río Tucavaca,Bolivia,Santa Cruz ,F,31,Jul,1984
LSUMZ,125492,Cyclarhis,gujanensis,,,,,,a,1.56,3.12,-18.099965,-59.566667,700,Prov. Chiquitos; 24 km by road N Santiago de Chiquitos along Río Tucavaca,Bolivia,Santa Cruz ,F,22,Jul,1984
LSUMZ,125491,Cyclarhis,gujanensis,,,,,,a,1.27,2.54,-18.099965,-59.566667,700,Prov. Chiquitos; 24 km by road N Santiago de Chiquitos along Río Tucavaca,Bolivia,Santa Cruz ,F,21,Jul,1984
LSUMZ,125493,Cyclarhis,gujanensis,,,,,,a,1.26,2.52,-18.099965,-59.566667,700,Prov. Chiquitos; 24 km by road N Santiago de Chiquitos along Río Tucavaca,Bolivia,Santa Cruz ,F,23,Jul,1984
LSUMZ,125489,Cyclarhis,gujanensis,,,,,,j,1.55,3.1,-19.422732,-63.43371,875,Prov. Cordillera; 10 km by road E Gutierrez. Laguna Caucaya,Bolivia,Santa Cruz ,F,11,Apr,1984
LSUMZ,125488,Cyclarhis,gujanensis,,,,,,a,1.5,3,-19.422732,-63.43371,875,Prov. Cordillera; 10 km by road E Gutierrez. Laguna Caucaya,Bolivia,Santa Cruz ,F,10,Apr,1984
LSUMZ,125484,Cyclarhis,gujanensis,,,,,,a,1.48,2.96,-19.422732,-63.43371,375,"Prov. Cordillera; Proyecto Abap’• _ Izozog, ca 35 km E Abap’•",Bolivia,Santa Cruz ,M,11,Aug,1984
LSUMZ,125486,Cyclarhis,gujanensis,,,,,,a,1.46,2.92,-19.422732,-63.43371,375,"Prov. Cordillera; Proyecto Abap’• _ Izozog, ca 35 km E Abap’•",Bolivia,Santa Cruz ,M,14,Aug,1984
LSUMZ,125487,Cyclarhis,gujanensis,,,,,,a,1.31,2.62,-19.422732,-63.43371,375,"Prov. Cordillera; Proyecto Abap’• _ Izozog, ca 35 km E Abap’•",Bolivia,Santa Cruz ,F,15,Aug,1984
LSUMZ,125485,Cyclarhis,gujanensis,,,,,,a,1.23,2.46,-19.422732,-63.43371,375,"Prov. Cordillera; Proyecto Abap’• _ Izozog, ca 35 km E Abap’•",Bolivia,Santa Cruz ,M,12,Aug,1984
LSUMZ,125483,Cyclarhis,gujanensis,,,,,,a,,0,-19.422732,-63.43371,375,"Prov. Cordillera; Proyecto Abap’• _ Izozog, ca 35 km E Abap’•",Bolivia,Santa Cruz ,F,10,Aug,1984
LSUMZ,126171,Cyclarhis,gujanensis,,,,,,,,0,-19.422732,-63.43371,475,"Prov. Cordillera; Proyecto Abap’• _ Izozog, ca 35 km E Abap’•",Bolivia,Santa Cruz ,M,14,Aug,1984
LSUMZ,171406,Cyclarhis,gujanensis,,,,,,a,1.44,2.88,-18.179929,-63.655035,1350,Prov. Florida; 23.2 km E Samaipata,Bolivia,Santa Cruz ,F,2,Jul,2000
LSUMZ,171407,Cyclarhis,gujanensis,,,,,,a,1.13,2.26,-18.179929,-63.655035,1350,Prov. Florida; 23.2 km E Samaipata,Bolivia,Santa Cruz ,M,2,Jul,2000
LSUMZ,125481,Cyclarhis,gujanensis,,,,,,a,1.17,2.34,-17.966667,-63.383333,300,"Prov. Santiesteban; 2.5 km by road N, 8 km by road E Montero",Bolivia,Santa Cruz ,F,8,Jul,1984
LSUMZ,125482,Cyclarhis,gujanensis,,,,,,a,,0,-17.966667,-63.383333,300,"Prov. Santiesteban; 2.5 km by road N, 8 km by road E Montero",Bolivia,Santa Cruz ,F,8,Jul,1984
LSUMZ,137870,Cyclarhis,gujanensis,,,,,,a,1.18,2.36,-17.572305,-62.879528,550,"Prov. Velasco; 50 km ESE Florida, Arroyo del Encanto",Bolivia,Santa Cruz ,M,20,Jul,1988
LSUMZ,137871,Cyclarhis,gujanensis,,,,,,a,0.96,1.92,-17.572305,-62.879528,550,"Prov. Velasco; 50 km ESE Florida, Arroyo del Encanto",Bolivia,Santa Cruz ,F,21,Jul,1988
LSUMZ,126170,Cyclarhis,gujanensis,,,,,,,,0,-18.03734,-65.039025,300,"Río Quizeron, San Ramon Concepcion road",Bolivia,Santa Cruz ,F,13,Jun,1984
LSUMZ,28833,Cyclarhis,gujanensis,,,,,,u,,0,,,0,"Macauba, Ilho do Bauaual",Brazil,Goias,F,19,May,1962
LSUMZ,67654,Cyclarhis,gujanensis,,,,,,u,0.88,1.76,-16.701028,-49.266793,0,Goiânia,Brazil,Goiás,M,9,Feb,1963
LSUMZ,67652,Cyclarhis,gujanensis,,,,,,u,,0,-16.701028,-49.266793,0,Goiânia,Brazil,Goiás,M,7,Apr,1963
LSUMZ,67653,Cyclarhis,gujanensis,,,,,,u,,0,-16.701028,-49.266793,0,Goiânia,Brazil,Goiás,M,9,Feb,1963
LSUMZ,71828,Cyclarhis,gujanensis,,,,,,u,1.12,2.24,-6.366667,-44.333333,0,"Coroatá, Faz. do Caximbo",Brazil,Maranhão,M,22,Sep,1972
LSUMZ,71829,Cyclarhis,gujanensis,,,,,,a,1.02,2.04,-6.366667,-44.333333,0,"Coroatá, Faz. do Caximbo",Brazil,Maranhão,M,12,Sep,1972
LSUMZ,71830,Cyclarhis,gujanensis,,,,,,u,,0,-6.366667,-44.333333,0,"Coroatá, Faz. do Caximbo",Brazil,Maranhão,M,14,Sep,1972
LSUMZ,67656,Cyclarhis,gujanensis,,,,,,u,1.12,2.24,-1.359566,-48.249232,0,"Benevides, Benfica",Brazil,Pará,M,25,Mar,1965
LSUMZ,67655,Cyclarhis,gujanensis,,,,,,,,0,-1.359566,-48.249232,0,"Benevides, Sta. Barbara",Brazil,Pará,M,5,Jun,1964
LSUMZ,67657,Cyclarhis,gujanensis,,,,,,u,1.13,2.26,-5.166667,-39.666667,0,Santarém,Brazil,Pará,F,18,Jun,1960
LSUMZ,70468,Cyclarhis,gujanensis,,,,,,u,1.24,2.48,-22.9,-43.233333,0,Represa Rio Grande,Brazil,Rio de Janeiro,M,28,Jul,1966
LSUMZ,70467,Cyclarhis,gujanensis,,,,,,u,1.14,2.28,-22.9,-43.233333,0,Represa Rio Grande,Brazil,Rio de Janeiro,M,28,Jul,1966
LSUMZ,34826,Cyclarhis,gujanensis,,,,,,u,1,2,,,0,Porto Velho,Brazil,Rondonia,M,3,Nov,1964
LSUMZ,53071,Cyclarhis,gujanensis,,,,,,a,1.36,2.72,-23.587115,-48.040777,0,Itapetininga,Brazil,São Paulo,F,5,Jul,1967
LSUMZ,63439,Cyclarhis,gujanensis,,,,,,u,1.36,2.72,-23.587115,-48.040777,0,Itapetininga,Brazil,São Paulo,M,2,May,1968
LSUMZ,63035,Cyclarhis,gujanensis,,,,,,u,1.25,2.5,-23.587115,-48.040777,0,Itapetininga,Brazil,São Paulo,M,18,Jul,1967
LSUMZ,68280,Cyclarhis,gujanensis,,,,,,u,,0,-23.587115,-48.040777,0,Itapetininga,Brazil,São Paulo,M,11,Mar,1970
LSUMZ,53070,Cyclarhis,gujanensis,,,,,,u,1.44,2.88,-23.530427,-45.845956,0,"Salesopolis, Casa Grande",Brazil,São Paulo,F,28,Apr,1967
LSUMZ,68281,Cyclarhis,gujanensis,,,,,,j,1.18,2.36,-23.530427,-45.845956,0,"Salesopolis, Casa Grande",Brazil,São Paulo,F,5,Mar,1970
LSUMZ,51492,Cyclarhis,gujanensis,,,,,,u,1.13,2.26,-23.530427,-45.845956,0,Salesopolis; Casa Grande,Brazil,São Paulo,M,10,Mar,1966
LSUMZ,63440,Cyclarhis,gujanensis,,,,,,u,1.22,2.44,-23.7,-46.55,0,São Bernardo do Campo,Brazil,São Paulo,M,26,May,1968
LSUMZ,47303,Cyclarhis,gujanensis,,,,,,u,1.01,2.02,6.3,-75.233333,0,Bonda,Colombia,Magdalena ,F,31,Oct,1959
LSUMZ,38847,Cyclarhis,gujanensis,,,,,,u,0.97,1.94,6.3,-75.233333,328,Bonda,Colombia,Magdalena ,M,26,Oct,1959
LSUMZ,61812,Cyclarhis,gujanensis,,,,,,u,1.19,2.38,6.3,-75.233333,328,Mamotoco,Colombia,Magdalena ,M,31,May,1960
LSUMZ,47286,Cyclarhis,gujanensis,,,,,,u,,0,6.3,-75.233333,328,Mamotoco,Colombia,Magdalena ,F,31,May,1960
LSUMZ,47287,Cyclarhis,gujanensis,,,,,,u,,0,5.9,-74.6,0,Lebrija,Colombia,Santander ,F,10,Oct,1960
LSUMZ,48423,Cyclarhis,gujanensis,,,,,,a,1.3,2.6,10.470292,-84.967094,0,1.5 rd. mi. NE Tilarán,Costa Rica,Guanacaste ,M,22,Apr,1965
LSUMZ,48607,Cyclarhis,gujanensis,,,,,,,,0,10.470292,-84.967094,0,1.5 rd. mi. NE Tilarán,Costa Rica,Guanacaste ,F,22,Apr,1965
LSUMZ,35040,Cyclarhis,gujanensis,,,,,,a,1.39,2.78,9.966667,-84.833333,0,"Monte Verde, Rio Guacimal",Costa Rica,Puntarenas ,M,22,Apr,1963
LSUMZ,30746,Cyclarhis,gujanensis,,,,,,a,1.19,2.38,9.936286,-84.051102,1151.515152,"San Pedro, Univ. de C.R.",Costa Rica,San José ,F,31,Oct,1962
LSUMZ,50637,Cyclarhis,gujanensis,,,,,,u,1.27,2.54,13.971667,-89.684444,0,3 mi. E La Libertad,El Salvador,La Libertad ,M,25,Apr,1963
LSUMZ,66407,Cyclarhis,gujanensis,,,,,,a,,0,14.283333,-89.9,0,5 mi. SW Pasaco,Guatemala,Jutiapa ,F,16,Jul,1963
LSUMZ,66409,Cyclarhis,gujanensis,,,,,,a,,0,14.683333,-89.6,0,5 mi. S Cuilapa,Guatemala,Santa Rosa ,M,20,Jun,1963
LSUMZ,66408,Cyclarhis,gujanensis,,,,,,a,,0,,,0,5 mi. SW Patulul,Guatemala,Suchitep_quez ,M,10,Jul,1963
LSUMZ,175524,Cyclarhis,gujanensis,,,,,,a,1.42,2.84,,,100,"Ireng River, ___",Guyana,NEEDS EDITING,M,4,Aug,2004
LSUMZ,175525,Cyclarhis,gujanensis,,,,,,a,1.14,2.28,,,100,"Ireng River, ___ km ___ Karasabai",Guyana,NEEDS EDITING,M,5,Aug,2004
